SNR,MCS,PRBs,TBS,m_type,predicted_dec_time,dec_time,p_err
30,22,102,94248,CPU,902.267578125,889.45246,1.4407873046975468
30,22,102,94248,CPU,902.267578125,886.02646,1.8330285672281115
30,22,102,94248,CPU,902.267578125,924.04046,-2.3562693212589467
30,22,102,94248,CPU,902.267578125,890.55546,1.3151475288243093
30,22,102,94248,CPU,902.267578125,925.30046,-2.4892327271727543
30,22,102,94248,CPU,902.267578125,899.40146,0.31866949882424667
30,22,102,94248,CPU,902.267578125,886.07246,1.8277419574692595
30,22,102,94248,CPU,902.267578125,891.18346,1.2437526752347976
30,22,102,94248,CPU,902.267578125,886.64746,1.7617056191645748
30,22,102,94248,GPU,114.66407012939453,91.21146,25.71235032242059
30,22,102,94248,GPU,114.66407012939453,91.21146,25.71235032242059
30,22,102,94248,GPU,114.66407012939453,91.21146,25.71235032242059
30,22,102,94248,GPU,114.66407012939453,91.21146,25.71235032242059
30,22,102,94248,GPU,114.66407012939453,90.18746,27.13970448817888
30,22,102,94248,GPU,114.66407012939453,90.18746,27.13970448817888
30,22,102,94248,GPU,114.66407012939453,91.21146,25.71235032242059
30,22,102,94248,GPU,114.66407012939453,91.21146,25.71235032242059
30,22,102,94248,GPU,114.66407012939453,90.18746,27.13970448817888
30,22,106,98376,CPU,938.9269409179688,899.93645,4.332582697141416
30,22,106,98376,CPU,938.9269409179688,889.32045,5.578022063696916
30,22,106,98376,CPU,938.9269409179688,891.48345,5.321858854246683
30,22,106,98376,CPU,938.9269409179688,918.00845,2.278681739581886
30,22,106,98376,CPU,938.9269409179688,907.63845,3.4472416762388933
30,22,106,98376,CPU,938.9269409179688,891.26445,5.347738364070141
30,22,106,98376,CPU,938.9269409179688,889.14545,5.59880173912702
30,22,106,98376,CPU,938.9269409179688,904.70145,3.783070196026405
30,22,106,98376,CPU,938.9269409179688,914.96745,2.6186167516635446
30,22,106,98376,GPU,116.94831085205078,115.79145,0.9990900468478318
30,22,106,98376,GPU,116.94831085205078,115.79145,0.9990900468478318
30,22,106,98376,GPU,116.94831085205078,114.76745,1.9002433634717726
30,22,106,98376,GPU,116.94831085205078,115.79145,0.9990900468478318
30,22,106,98376,GPU,116.94831085205078,115.79145,0.9990900468478318
30,22,106,98376,GPU,116.94831085205078,114.76745,1.9002433634717726
30,22,106,98376,GPU,116.94831085205078,115.79145,0.9990900468478318
30,22,106,98376,GPU,116.94831085205078,114.76745,1.9002433634717726
30,22,106,98376,GPU,116.94831085205078,115.79145,0.9990900468478318
30,22,109,100392,CPU,956.8302612304688,908.05958,5.370867980983006
30,22,109,100392,CPU,956.8302612304688,950.09758,0.7086304998765238
30,22,109,100392,CPU,956.8302612304688,890.16058,7.489624089000747
30,22,109,100392,CPU,956.8302612304688,919.52658,4.05683555449466
30,22,109,100392,CPU,956.8302612304688,897.69058,6.5879805968854885
30,22,109,100392,CPU,956.8302612304688,897.65058,6.592730239250639
30,22,109,100392,CPU,956.8302612304688,898.97058,6.436215213012722
30,22,109,100392,CPU,956.8302612304688,928.15358,3.089648291877376
30,22,109,100392,CPU,956.8302612304688,894.51558,6.966304737863677
30,22,109,100392,GPU,118.0638656616211,93.24158,26.62147687932904
30,22,109,100392,GPU,118.0638656616211,93.24158,26.62147687932904
30,22,109,100392,GPU,118.0638656616211,93.24158,26.62147687932904
30,22,109,100392,GPU,118.0638656616211,93.24158,26.62147687932904
30,22,109,100392,GPU,118.0638656616211,94.26558,25.245997172691343
30,22,109,100392,GPU,118.0638656616211,94.26558,25.245997172691343
30,22,109,100392,GPU,118.0638656616211,94.26558,25.245997172691343
30,22,109,100392,GPU,118.0638656616211,94.26558,25.245997172691343
30,22,109,100392,GPU,118.0638656616211,94.26558,25.245997172691343
30,22,111,102416,CPU,974.8046264648438,961.16069,1.4195270995574845
30,22,111,102416,CPU,974.8046264648438,946.96369,2.940021540302533
30,22,111,102416,CPU,974.8046264648438,960.39369,1.5005238596313308
30,22,111,102416,CPU,974.8046264648438,1033.32069,-5.662914146735633
30,22,111,102416,CPU,974.8046264648438,968.34369,0.667215218270665
30,22,111,102416,CPU,974.8046264648438,958.33569,1.7184934920710038
30,22,111,102416,CPU,974.8046264648438,984.30369,-0.9650541425031344
30,22,111,102416,CPU,974.8046264648438,962.24269,1.3054852580738974
30,22,111,102416,CPU,974.8046264648438,956.84669,1.8767830471194693
30,22,111,102416,GPU,119.183837890625,116.77569,2.0621996672637968
30,22,111,102416,GPU,119.183837890625,116.77569,2.0621996672637968
30,22,111,102416,GPU,119.183837890625,117.79969,1.1750013014677727
30,22,111,102416,GPU,119.183837890625,116.77569,2.0621996672637968
30,22,111,102416,GPU,119.183837890625,117.79969,1.1750013014677727
30,22,111,102416,GPU,119.183837890625,117.79969,1.1750013014677727
30,22,111,102416,GPU,119.183837890625,116.77569,2.0621996672637968
30,22,111,102416,GPU,119.183837890625,116.77569,2.0621996672637968
30,22,111,102416,GPU,119.183837890625,116.77569,2.0621996672637968
30,22,113,104496,CPU,993.2763671875,969.24264,2.479639895692161
30,22,113,104496,CPU,993.2763671875,969.28564,2.4750936357109405
30,22,113,104496,CPU,993.2763671875,962.05164,3.245639411570462
30,22,113,104496,CPU,993.2763671875,997.31464,-0.40491462278143775
30,22,113,104496,CPU,993.2763671875,956.05164,3.893589596007594
30,22,113,104496,CPU,993.2763671875,959.32564,3.5390200961896503
30,22,113,104496,CPU,993.2763671875,955.69864,3.9319640747317632
30,22,113,104496,CPU,993.2763671875,967.90764,2.6209863564564886
30,22,113,104496,CPU,993.2763671875,958.18964,3.661772755912905
30,22,113,104496,GPU,120.3348159790039,118.83364,1.263258433389656
30,22,113,104496,GPU,120.3348159790039,118.83364,1.263258433389656
30,22,113,104496,GPU,120.3348159790039,118.83364,1.263258433389656
30,22,113,104496,GPU,120.3348159790039,118.83364,1.263258433389656
30,22,113,104496,GPU,120.3348159790039,117.80964,2.143437480161984
30,22,113,104496,GPU,120.3348159790039,117.80964,2.143437480161984
30,22,113,104496,GPU,120.3348159790039,117.80964,2.143437480161984
30,22,113,104496,GPU,120.3348159790039,118.83364,1.263258433389656
30,22,113,104496,GPU,120.3348159790039,118.83364,1.263258433389656
30,22,115,106576,CPU,1011.7481079101562,973.29959,3.9503271454328144
30,22,115,106576,CPU,1011.7481079101562,951.08459,6.378351468207071
30,22,115,106576,CPU,1011.7481079101562,966.22859,4.711050612790933
30,22,115,106576,CPU,1011.7481079101562,971.88659,4.101457754464572
30,22,115,106576,CPU,1011.7481079101562,957.11459,5.708148060950176
30,22,115,106576,CPU,1011.7481079101562,980.59859,3.1765819600205942
30,22,115,106576,CPU,1011.7481079101562,962.19559,5.149942322034152
30,22,115,106576,CPU,1011.7481079101562,963.58859,4.997933600496069
30,22,115,106576,CPU,1011.7481079101562,959.08559,5.4909090970865515
30,22,115,106576,GPU,121.47489166259766,119.86759,1.3408976209479553
30,22,115,106576,GPU,121.47489166259766,118.84359,2.2140879980128925
30,22,115,106576,GPU,121.47489166259766,119.86759,1.3408976209479553
30,22,115,106576,GPU,121.47489166259766,118.84359,2.2140879980128925
30,22,115,106576,GPU,121.47489166259766,118.84359,2.2140879980128925
30,22,115,106576,GPU,121.47489166259766,118.84359,2.2140879980128925
30,22,115,106576,GPU,121.47489166259766,118.84359,2.2140879980128925
30,22,115,106576,GPU,121.47489166259766,119.86759,1.3408976209479553
30,22,115,106576,GPU,121.47489166259766,119.86759,1.3408976209479553
30,22,120,110632,CPU,1047.7679443359375,1039.05879,0.838177244613604
30,22,120,110632,CPU,1047.7679443359375,1043.22979,0.4350100408786645
30,22,120,110632,CPU,1047.7679443359375,1037.57779,0.9821099135070585
30,22,120,110632,CPU,1047.7679443359375,1042.81979,0.47449754822331175
30,22,120,110632,CPU,1047.7679443359375,1028.53879,1.86956044078196
30,22,120,110632,CPU,1047.7679443359375,1025.83079,2.1384768862257997
30,22,120,110632,CPU,1047.7679443359375,1029.51879,1.7725907009368345
30,22,120,110632,CPU,1047.7679443359375,1019.03579,2.8195432013175394
30,22,120,110632,CPU,1047.7679443359375,1029.99179,1.72585398335432
30,22,120,110632,GPU,123.5077896118164,98.33179,25.60311330833742
30,22,120,110632,GPU,123.5077896118164,99.35579,24.308598031193156
30,22,120,110632,GPU,123.5077896118164,98.33179,25.60311330833742
30,22,120,110632,GPU,123.5077896118164,99.35579,24.308598031193156
30,22,120,110632,GPU,123.5077896118164,99.35579,24.308598031193156
30,22,120,110632,GPU,123.5077896118164,98.33179,25.60311330833742
30,22,120,110632,GPU,123.5077896118164,98.33179,25.60311330833742
30,22,120,110632,GPU,123.5077896118164,98.33179,25.60311330833742
30,22,120,110632,GPU,123.5077896118164,98.33179,25.60311330833742
30,22,122,112648,CPU,1065.67138671875,1031.57492,3.3052826370332826
30,22,122,112648,CPU,1065.67138671875,1030.40492,3.4225833004320334
30,22,122,112648,CPU,1065.67138671875,1026.72992,3.7927663312616824
30,22,122,112648,CPU,1065.67138671875,1026.90392,3.775179543452325
30,22,122,112648,CPU,1065.67138671875,1039.08992,2.5581488384325883
30,22,122,112648,CPU,1065.67138671875,1028.77092,3.586849705933569
30,22,122,112648,CPU,1065.67138671875,1108.52392,-3.865729237601845
30,22,122,112648,CPU,1065.67138671875,1024.64892,4.003563163737088
30,22,122,112648,CPU,1065.67138671875,1015.95092,4.893983138353771
30,22,122,112648,GPU,124.51824188232422,94.21392,32.16543997142271
30,22,122,112648,GPU,124.51824188232422,94.21392,32.16543997142271
30,22,122,112648,GPU,124.51824188232422,95.23792,30.74439454612639
30,22,122,112648,GPU,124.51824188232422,96.26192,29.353582270459817
30,22,122,112648,GPU,124.51824188232422,95.23792,30.74439454612639
30,22,122,112648,GPU,124.51824188232422,94.21392,32.16543997142271
30,22,122,112648,GPU,124.51824188232422,94.21392,32.16543997142271
30,22,122,112648,GPU,124.51824188232422,94.21392,32.16543997142271
30,22,122,112648,GPU,124.51824188232422,94.21392,32.16543997142271
30,22,124,114776,CPU,1084.5694580078125,1115.94273,-2.811369360521528
30,22,124,114776,CPU,1084.5694580078125,1116.42273,-2.8531550940554125
30,22,124,114776,CPU,1084.5694580078125,1040.03573,4.28194212210502
30,22,124,114776,CPU,1084.5694580078125,1073.25073,1.0546210397464648
30,22,124,114776,CPU,1084.5694580078125,1029.32873,5.366675037605581
30,22,124,114776,CPU,1084.5694580078125,1094.90173,-0.943671172406271
30,22,124,114776,CPU,1084.5694580078125,1045.55273,3.731684389348052
30,22,124,114776,CPU,1084.5694580078125,1036.25173,4.662740394924363
30,22,124,114776,CPU,1084.5694580078125,1030.25473,5.271970749196404
30,22,124,114776,GPU,125.5848159790039,122.91973,2.1681515074950983
30,22,124,114776,GPU,125.5848159790039,122.91973,2.1681515074950983
30,22,124,114776,GPU,125.5848159790039,106.53573,17.880466937246222
30,22,124,114776,GPU,125.5848159790039,99.36773,26.38390348557214
30,22,124,114776,GPU,125.5848159790039,99.36773,26.38390348557214
30,22,124,114776,GPU,125.5848159790039,96.29573,30.415768154002155
30,22,124,114776,GPU,125.5848159790039,97.31973,29.0435310280905
30,22,124,114776,GPU,125.5848159790039,96.29573,30.415768154002155
30,22,124,114776,GPU,125.5848159790039,97.31973,29.0435310280905
30,22,126,116792,CPU,1102.4727783203125,1030.24287,7.01095930130654
30,22,126,116792,CPU,1102.4727783203125,1032.89587,6.736100931482322
30,22,126,116792,CPU,1102.4727783203125,1029.65087,7.07248548435768
30,22,126,116792,CPU,1102.4727783203125,1044.29887,5.570618717638986
30,22,126,116792,CPU,1102.4727783203125,1033.58387,6.665052572880474
30,22,126,116792,CPU,1102.4727783203125,1050.88487,4.908997150212316
30,22,126,116792,CPU,1102.4727783203125,1032.00487,6.828253467477582
30,22,126,116792,CPU,1102.4727783203125,1029.75787,7.061359804932843
30,22,126,116792,CPU,1102.4727783203125,1019.56787,8.131377101978757
30,22,126,116792,GPU,126.59525299072266,101.39387,24.85493747375719
30,22,126,116792,GPU,126.59525299072266,101.39387,24.85493747375719
30,22,126,116792,GPU,126.59525299072266,102.41787,23.60660594749985
30,22,126,116792,GPU,126.59525299072266,102.41787,23.60660594749985
30,22,126,116792,GPU,126.59525299072266,101.39387,24.85493747375719
30,22,126,116792,GPU,126.59525299072266,101.39387,24.85493747375719
30,22,126,116792,GPU,126.59525299072266,100.36987,26.128740617799593
30,22,126,116792,GPU,126.59525299072266,101.39387,24.85493747375719
30,22,126,116792,GPU,126.59525299072266,101.39387,24.85493747375719
30,22,129,118896,CPU,1121.15771484375,1084.41474,3.388276965301123
30,22,129,118896,CPU,1121.15771484375,1110.41274,0.9676559405964682
30,22,129,118896,CPU,1121.15771484375,1098.39474,2.0723856383134214
30,22,129,118896,CPU,1121.15771484375,1103.35874,1.6131629902845654
30,22,129,118896,CPU,1121.15771484375,1104.14974,1.540368505067975
30,22,129,118896,CPU,1121.15771484375,1098.06374,2.1031543072126166
30,22,129,118896,CPU,1121.15771484375,1108.62574,1.1304062671095882
30,22,129,118896,CPU,1121.15771484375,1109.98274,1.0067701452501936
30,22,129,118896,CPU,1121.15771484375,1112.98874,0.7339674293335612
30,22,129,118896,GPU,127.64978790283203,103.46374,23.376351853153608
30,22,129,118896,GPU,127.64978790283203,103.46374,23.376351853153608
30,22,129,118896,GPU,127.64978790283203,102.43974,24.609636751159297
30,22,129,118896,GPU,127.64978790283203,103.46374,23.376351853153608
30,22,129,118896,GPU,127.64978790283203,102.43974,24.609636751159297
30,22,129,118896,GPU,127.64978790283203,102.43974,24.609636751159297
30,22,129,118896,GPU,127.64978790283203,102.43974,24.609636751159297
30,22,129,118896,GPU,127.64978790283203,103.46374,23.376351853153608
30,22,129,118896,GPU,127.64978790283203,103.46374,23.376351853153608
30,22,131,120936,CPU,1139.274169921875,1123.89781,1.3681279369941175
30,22,131,120936,CPU,1139.274169921875,1111.32181,2.515235431389139
30,22,131,120936,CPU,1139.274169921875,1108.29481,2.795227374733885
30,22,131,120936,CPU,1139.274169921875,1107.91581,2.8303919520631298
30,22,131,120936,CPU,1139.274169921875,1098.61481,3.7009659392699215
30,22,131,120936,CPU,1139.274169921875,1097.76181,3.781545280927111
30,22,131,120936,CPU,1139.274169921875,1102.30381,3.3539174578263395
30,22,131,120936,CPU,1139.274169921875,1095.85381,3.962240175254301
30,22,131,120936,CPU,1139.274169921875,1108.91081,2.738124621751583
30,22,131,120936,GPU,128.67227172851562,101.40581,26.888461054169994
30,22,131,120936,GPU,128.67227172851562,100.38181,28.1828567631084
30,22,131,120936,GPU,128.67227172851562,102.42981,25.619945725288
30,22,131,120936,GPU,128.67227172851562,102.42981,25.619945725288
30,22,131,120936,GPU,128.67227172851562,102.42981,25.619945725288
30,22,131,120936,GPU,128.67227172851562,99.35781,29.503933036080028
30,22,131,120936,GPU,128.67227172851562,101.40581,26.888461054169994
30,22,131,120936,GPU,128.67227172851562,98.33381,30.85252338795337
30,22,131,120936,GPU,128.67227172851562,99.35781,29.503933036080028
30,22,133,122976,CPU,1157.390625,1118.56087,3.471402946537901
30,22,133,122976,CPU,1157.390625,1113.83587,3.9103386928991504
30,22,133,122976,CPU,1157.390625,1121.45687,3.2042030292257264
30,22,133,122976,CPU,1157.390625,1086.87587,6.487838855047902
30,22,133,122976,CPU,1157.390625,1102.00987,5.025431850261006
30,22,133,122976,CPU,1157.390625,1100.13887,5.204048012593174
30,22,133,122976,CPU,1157.390625,1109.44487,4.321598692866998
30,22,133,122976,CPU,1157.390625,1086.82387,6.492933855050502
30,22,133,122976,CPU,1157.390625,1098.69587,5.3422204090018095
30,22,133,122976,GPU,129.69473266601562,126.99587,2.125157822861191
30,22,133,122976,GPU,129.69473266601562,125.97187,2.9553126948227644
30,22,133,122976,GPU,129.69473266601562,125.97187,2.9553126948227644
30,22,133,122976,GPU,129.69473266601562,126.99587,2.125157822861191
30,22,133,122976,GPU,129.69473266601562,125.97187,2.9553126948227644
30,22,133,122976,GPU,129.69473266601562,126.99587,2.125157822861191
30,22,133,122976,GPU,129.69473266601562,125.97187,2.9553126948227644
30,22,133,122976,GPU,129.69473266601562,126.99587,2.125157822861191
30,22,133,122976,GPU,129.69473266601562,125.97187,2.9553126948227644
30,22,138,127080,CPU,1193.8367919921875,1188.61693,0.4391542691712787
30,22,138,127080,CPU,1193.8367919921875,1182.12193,0.9910028479200518
30,22,138,127080,CPU,1193.8367919921875,1177.75293,1.3656397349983576
30,22,138,127080,CPU,1193.8367919921875,1197.41493,-0.29882189691859057
30,22,138,127080,CPU,1193.8367919921875,1173.83893,1.703629133529215
30,22,138,127080,CPU,1193.8367919921875,1168.68193,2.152413017302966
30,22,138,127080,CPU,1193.8367919921875,1177.37593,1.3980973767815668
30,22,138,127080,CPU,1193.8367919921875,1169.32193,2.096502371437388
30,22,138,127080,CPU,1193.8367919921875,1176.79093,1.4485038554968819
30,22,138,127080,GPU,131.75169372558594,129.03593,2.104656994052687
30,22,138,127080,GPU,131.75169372558594,129.03593,2.104656994052687
30,22,138,127080,GPU,131.75169372558594,129.03593,2.104656994052687
30,22,138,127080,GPU,131.75169372558594,129.03593,2.104656994052687
30,22,138,127080,GPU,131.75169372558594,129.03593,2.104656994052687
30,22,138,127080,GPU,131.75169372558594,129.03593,2.104656994052687
30,22,138,127080,GPU,131.75169372558594,129.03593,2.104656994052687
30,22,138,127080,GPU,131.75169372558594,129.03593,2.104656994052687
30,22,138,127080,GPU,131.75169372558594,129.03593,2.104656994052687
30,22,140,129128,CPU,1212.0242919921875,1175.25297,3.1288006013026703
30,22,140,129128,CPU,1212.0242919921875,1175.63097,3.0956416529404263
30,22,140,129128,CPU,1212.0242919921875,1188.22197,2.003188174696639
30,22,140,129128,CPU,1212.0242919921875,1183.95097,2.371155791374317
30,22,140,129128,CPU,1212.0242919921875,1172.12997,3.403574945889963
30,22,140,129128,CPU,1212.0242919921875,1168.24397,3.7475324603804725
30,22,140,129128,CPU,1212.0242919921875,1168.62097,3.7140632511658214
30,22,140,129128,CPU,1212.0242919921875,1164.66897,4.065989840202196
30,22,140,129128,CPU,1212.0242919921875,1212.68197,-0.05423334592931996
30,22,140,129128,GPU,132.77818298339844,130.05397,2.094678834793313
30,22,140,129128,GPU,132.77818298339844,130.05397,2.094678834793313
30,22,140,129128,GPU,132.77818298339844,130.05397,2.094678834793313
30,22,140,129128,GPU,132.77818298339844,131.07797,1.2971004840847353
30,22,140,129128,GPU,132.77818298339844,130.05397,2.094678834793313
30,22,140,129128,GPU,132.77818298339844,129.02997,2.9049165735669362
30,22,140,129128,GPU,132.77818298339844,130.05397,2.094678834793313
30,22,140,129128,GPU,132.77818298339844,130.05397,2.094678834793313
30,22,140,129128,GPU,132.77818298339844,130.05397,2.094678834793313
30,22,145,135296,CPU,1266.800048828125,1246.99603,1.5881380815723192
30,22,145,135296,CPU,1266.800048828125,1270.42503,-0.28533609510787944
30,22,145,135296,CPU,1266.800048828125,1247.83903,1.5195083958966171
30,22,145,135296,CPU,1266.800048828125,1241.49803,2.0380232764545774
30,22,145,135296,CPU,1266.800048828125,1243.90003,1.840985471165636
30,22,145,135296,CPU,1266.800048828125,1229.41203,3.041130061833301
30,22,145,135296,CPU,1266.800048828125,1246.35103,1.6407110305132064
30,22,145,135296,CPU,1266.800048828125,1244.97303,1.7532121822851772
30,22,145,135296,CPU,1266.800048828125,1234.05403,2.653532019835873
30,22,145,135296,GPU,135.86962890625,110.59203,22.856618968157115
30,22,145,135296,GPU,135.86962890625,110.59203,22.856618968157115
30,22,145,135296,GPU,135.86962890625,110.59203,22.856618968157115
30,22,145,135296,GPU,135.86962890625,110.59203,22.856618968157115
30,22,145,135296,GPU,135.86962890625,110.59203,22.856618968157115
30,22,145,135296,GPU,135.86962890625,110.59203,22.856618968157115
30,22,145,135296,GPU,135.86962890625,110.59203,22.856618968157115
30,22,145,135296,GPU,135.86962890625,110.59203,22.856618968157115
30,22,145,135296,GPU,135.86962890625,110.59203,22.856618968157115
30,22,150,139376,CPU,1303.032958984375,1238.86516,5.179562801199038
30,22,150,139376,CPU,1303.032958984375,1256.85416,3.674157309100597
30,22,150,139376,CPU,1303.032958984375,1243.62916,4.776648931613589
30,22,150,139376,CPU,1303.032958984375,1244.38216,4.713246530661841
30,22,150,139376,CPU,1303.032958984375,1227.93116,6.116124537826282
30,22,150,139376,CPU,1303.032958984375,1233.07316,5.673612990195577
30,22,150,139376,CPU,1303.032958984375,1238.51616,5.209201225470897
30,22,150,139376,CPU,1303.032958984375,1257.20416,3.6452948886499867
30,22,150,139376,CPU,1303.032958984375,1254.04716,3.9062166517226453
30,22,150,139376,GPU,137.91456604003906,136.17216,1.279561137929421
30,22,150,139376,GPU,137.91456604003906,135.14816,2.046943177057736
30,22,150,139376,GPU,137.91456604003906,135.14816,2.046943177057736
30,22,150,139376,GPU,137.91456604003906,135.14816,2.046943177057736
30,22,150,139376,GPU,137.91456604003906,136.17216,1.279561137929421
30,22,150,139376,GPU,137.91456604003906,136.17216,1.279561137929421
30,22,150,139376,GPU,137.91456604003906,135.14816,2.046943177057736
30,22,150,139376,GPU,137.91456604003906,135.14816,2.046943177057736
30,22,150,139376,GPU,137.91456604003906,135.14816,2.046943177057736
30,22,154,143400,CPU,1338.7686767578125,1304.81945,2.601833284889533
30,22,154,143400,CPU,1338.7686767578125,1320.12545,1.4122314479894693
30,22,154,143400,CPU,1338.7686767578125,1319.45045,1.4641115744674196
30,22,154,143400,CPU,1338.7686767578125,1317.75145,1.5949310287469252
30,22,154,143400,CPU,1338.7686767578125,1324.51345,1.0762613817030382
30,22,154,143400,CPU,1338.7686767578125,1308.20445,2.3363493953726078
30,22,154,143400,CPU,1338.7686767578125,1307.46845,2.393956562226218
30,22,154,143400,CPU,1338.7686767578125,1311.84645,2.0522391746238666
30,22,154,143400,CPU,1338.7686767578125,1306.04145,2.5058336975302398
30,22,154,143400,GPU,139.9314422607422,137.14845,2.0291824375282337
30,22,154,143400,GPU,139.9314422607422,137.14845,2.0291824375282337
30,22,154,143400,GPU,139.9314422607422,137.14845,2.0291824375282337
30,22,154,143400,GPU,139.9314422607422,137.14845,2.0291824375282337
30,22,154,143400,GPU,139.9314422607422,137.14845,2.0291824375282337
30,22,154,143400,GPU,139.9314422607422,137.14845,2.0291824375282337
30,22,154,143400,GPU,139.9314422607422,137.14845,2.0291824375282337
30,22,154,143400,GPU,139.9314422607422,137.14845,2.0291824375282337
30,22,154,143400,GPU,139.9314422607422,137.14845,2.0291824375282337
30,22,159,147576,CPU,1375.8543701171875,1318.4813,4.351451182294932
30,22,159,147576,CPU,1375.8543701171875,1322.8163,4.009481143919042
30,22,159,147576,CPU,1375.8543701171875,1307.9983,5.187779687266224
30,22,159,147576,CPU,1375.8543701171875,1342.9143,2.4528795409496786
30,22,159,147576,CPU,1375.8543701171875,1315.7633,4.567012175912447
30,22,159,147576,CPU,1375.8543701171875,1321.7623,4.092420408509715
30,22,159,147576,CPU,1375.8543701171875,1313.8963,4.715598188166553
30,22,159,147576,CPU,1375.8543701171875,1313.2583,4.766470550171855
30,22,159,147576,CPU,1375.8543701171875,1315.8633,4.559065528857558
30,22,159,147576,GPU,142.0244903564453,139.2243,2.0112798961426366
30,22,159,147576,GPU,142.0244903564453,140.2483,1.2664612379938383
30,22,159,147576,GPU,142.0244903564453,139.2243,2.0112798961426366
30,22,159,147576,GPU,142.0244903564453,139.2243,2.0112798961426366
30,22,159,147576,GPU,142.0244903564453,139.2243,2.0112798961426366
30,22,159,147576,GPU,142.0244903564453,140.2483,1.2664612379938383
30,22,159,147576,GPU,142.0244903564453,139.2243,2.0112798961426366
30,22,159,147576,GPU,142.0244903564453,140.2483,1.2664612379938383
30,22,159,147576,GPU,142.0244903564453,139.2243,2.0112798961426366
30,22,163,151608,CPU,1411.6610107421875,1331.99857,5.980670140072863
30,22,163,151608,CPU,1411.6610107421875,1318.92757,7.030972954958205
30,22,163,151608,CPU,1411.6610107421875,1315.69857,7.293649391303016
30,22,163,151608,CPU,1411.6610107421875,1313.77757,7.450533711135557
30,22,163,151608,CPU,1411.6610107421875,1314.13657,7.4211800332280236
30,22,163,151608,CPU,1411.6610107421875,1312.28257,7.572945264539131
30,22,163,151608,CPU,1411.6610107421875,1314.08957,7.425022081423825
30,22,163,151608,CPU,1411.6610107421875,1395.38157,1.166665884958441
30,22,163,151608,CPU,1411.6610107421875,1318.56957,7.060032542855314
30,22,163,151608,GPU,144.04537963867188,141.22857,1.9945041139139796
30,22,163,151608,GPU,144.04537963867188,141.22857,1.9945041139139796
30,22,163,151608,GPU,144.04537963867188,141.22857,1.9945041139139796
30,22,163,151608,GPU,144.04537963867188,141.22857,1.9945041139139796
30,22,163,151608,GPU,144.04537963867188,141.22857,1.9945041139139796
30,22,163,151608,GPU,144.04537963867188,141.22857,1.9945041139139796
30,22,163,151608,GPU,144.04537963867188,141.22857,1.9945041139139796
30,22,163,151608,GPU,144.04537963867188,141.22857,1.9945041139139796
30,22,163,151608,GPU,144.04537963867188,141.22857,1.9945041139139796
30,22,168,155776,CPU,1448.6754150390625,1365.96644,6.05497855709124
30,22,168,155776,CPU,1448.6754150390625,1420.76544,1.9644322879266123
30,22,168,155776,CPU,1448.6754150390625,1380.77044,4.917904748819977
30,22,168,155776,CPU,1448.6754150390625,1378.25844,5.109127069017799
30,22,168,155776,CPU,1448.6754150390625,1374.06044,5.430254220772307
30,22,168,155776,CPU,1448.6754150390625,1385.48444,4.560929968947364
30,22,168,155776,CPU,1448.6754150390625,1375.67944,5.30617620039901
30,22,168,155776,CPU,1448.6754150390625,1381.91844,4.83074638175192
30,22,168,155776,CPU,1448.6754150390625,1392.52344,4.032389935142676
30,22,168,155776,GPU,146.13441467285156,143.30044,1.9776454788635354
30,22,168,155776,GPU,146.13441467285156,143.30044,1.9776454788635354
30,22,168,155776,GPU,146.13441467285156,143.30044,1.9776454788635354
30,22,168,155776,GPU,146.13441467285156,143.30044,1.9776454788635354
30,22,168,155776,GPU,146.13441467285156,143.30044,1.9776454788635354
30,22,168,155776,GPU,146.13441467285156,143.30044,1.9776454788635354
30,22,168,155776,GPU,146.13441467285156,143.30044,1.9776454788635354
30,22,168,155776,GPU,146.13441467285156,143.30044,1.9776454788635354
30,22,168,155776,GPU,146.13441467285156,143.30044,1.9776454788635354
30,22,172,159880,CPU,1485.12158203125,1401.5615,5.961927609402083
30,22,172,159880,CPU,1485.12158203125,1509.9225,-1.6425292005881034
30,22,172,159880,CPU,1485.12158203125,1440.2875,3.112856428404058
30,22,172,159880,CPU,1485.12158203125,1407.4255,5.520440124983521
30,22,172,159880,CPU,1485.12158203125,1393.0685,6.607936510749465
30,22,172,159880,CPU,1485.12158203125,1393.9905,6.537424898609415
30,22,172,159880,CPU,1485.12158203125,1419.2775,4.639267657751925
30,22,172,159880,CPU,1485.12158203125,1384.6925,7.252807538948169
30,22,172,159880,CPU,1485.12158203125,1393.0585,6.608701790430905
30,22,172,159880,GPU,148.19137573242188,146.3645,1.248168601280968
30,22,172,159880,GPU,148.19137573242188,145.3405,1.961515016407597
30,22,172,159880,GPU,148.19137573242188,146.3645,1.248168601280968
30,22,172,159880,GPU,148.19137573242188,145.3405,1.961515016407597
30,22,172,159880,GPU,148.19137573242188,146.3645,1.248168601280968
30,22,172,159880,GPU,148.19137573242188,145.3405,1.961515016407597
30,22,172,159880,GPU,148.19137573242188,145.3405,1.961515016407597
30,22,172,159880,GPU,148.19137573242188,145.3405,1.961515016407597
30,22,172,159880,GPU,148.19137573242188,145.3405,1.961515016407597
30,22,177,163976,CPU,1521.49658203125,1480.26358,2.7855175651386324
30,22,177,163976,CPU,1521.49658203125,1460.94758,4.1445020245866715
30,22,177,163976,CPU,1521.49658203125,1492.65058,1.9325354786818232
30,22,177,163976,CPU,1521.49658203125,1484.89658,2.4648182590096552
